-508,9428,43127,8701,-28821,-32453,31016,-24528,47753,-31280,
52269,-26412,-62073,21644,-54024,55177,-60199,-63692,-39189,50009,
43023,58342,10496,20116,-2454,46736,-49076,-34204,-30633,38317,
60322,-49032,-39350,27143,14122,-26721,-54212,46650,31568,33558,
-9485,-38971,54221,-33384,-2332,61135,-51496,11462,-40557,-29491,
-39382,46697,-56951,58619,32872,-35684,-57455,26643,-13909,20498,
4430,6262,-11732,-1854,2268,-21334,31414,-13032,-16744,33903,
-58053,25512,63913,-5070,55480,-16819,-56411,-9672,-4785,24195,
17908,-11351,12543,45677,48650,50445,-64103,51300,-1116,-28515,
-43125,53330,18925,-38999,44139,-30953,16658,41709,-60833,42999,
38939,47186,-58280,18720,48175,62378,-19392,-9817,21231,-30955,
2046,64415,50997,4718,-25591,-15018,-31652,-27256,12194,31413,
48891,-63491,44455,-25133,31721,-46060,20678,1347,-61568,-1154,
-54239,-37221,64005,50765,15462,-10797,13923,-22259,-64967,51335,
-51389,20756,-9890,41959,-62282,64500,-4753,10007,-16980,3950,
23793,1271,41,33159,-42015,-8415,-38734,37322,47378,-56009,
-20620,-18022,-20995,-1801,8541,-35801,-34746,39415,-2491,-57236,
-22051,46844,-43907,42208,-59951,-17696,-56865,29553,-7005,-64653,
3572,-54156,-62442,-3494,-37671,-53875,32455,-56014,-12242,-39719,
7641,-4540,39012,-32342,-10040,50947,-33027,-25383,-11921,20243,
31573,-16320,-796,7825,23272,34064,-39350,1122,29484,61458,
28859,-57858,50010,-54456,20274,21833,18170,40511,-47091,-60706,
52287,-28708,36749,22328,-61995,-32450,-52974,-50505,5563,-2191,
-50564,53571,-7948,-39250,49604,-46035,53075,-9315,46526,-57387,
9038,63960,-3273,43675,-10656,4652,19053,46056,17516,-49072,
-49958,-35307,11126,17678,53360,19187,-13520,53014,23839,-3394,
-22690,30973,61306,38464,-35796,-13122,2608,-49632,59049,-53312,
7630,21777,15734,-25548,-1550,64424,-61930,-64107,58219,43768,
7202,21161,25929,34817,-54016,23165,-52259,50498,-25652,-12137,
-43377,41429,-11809,-7644,39456,-53580,-61740,-29457,23405,27139,
44328,37439,61659,5340,-19712,-14474,31961,39488,34918,49259,
30309,-29749,26759,-60436,48098,40901,-919,-27470,56067,-27973,
35723,18695,53657,29262,35320,-39293,-16066,-58735,-53159,16112,
44918,50718,1296,39308,-8913,-42259,56811,8415,-10770,7908,
57154,-4200,-24895,32436,10726,36742,56234,42987,16971,10928,
21220,-37483,-12285,-60710,-48598,-31866,-31131,51621,-55311,21480,
-17896,-23005,-471,-62408,33017,-15698,-46537,29919,9901,-869,
-63601,-55267,-23696,23160,-26411,37948,-13976,-59117,40535,-25485,
37403,-23767,-45137,-64080,28368,45562,-63172,21260,-24820,-18561,
-60472,51844,55319,21219,18718,-24302,6879,10109,8555,-49281,
-25865,-56530,37110,-19699,56244,37969,43120,37901,-2730,-56876,
-43278,21367,-3239,-55098,6874,-6542,48138,39704,-48855,17751,
209,16501,-60831,1291,-6894,62690,-36264,-51741,-6830,-10316,
-52618,-18679,-45515,8877,632,-40430,31836,12752,7730,-34915,
14305,26986,-48775,16578,17858,-25943,-24834,1081,60875,42150,
45984,42707,39732,7266,-34630,-13358,-58270,19604,-49423,36516,
26078,55248,-16029,15253,46712,-21622,-55084,-5515,55855,17626,
60634,-56501,-54675,-63429,57429,63749,-54914,11424,36612,38236,
-6412,-36733,-47659,-35546,-3941,60640,-44765,-6277,6211,-60200,
-59960,-12185,62557,-34253,-64606,47761,-4745,-45624,11509,35666,
62041,-35919,50228,20100,-27813,55938,18116,-58084,16886,-53282,
-26259,-55628,-28774,-17035,55957,63661,-57160,11116,-14733,34700,
-34767,-50622,-29395,64161,32515,-31605,61987,-56431,12814,4177,
-8084,-2512,-15511,4035,28979,-28541,-29871,16987,10239,57241,
50072,-19856,44833,-20159,-37966,19319,-26192,44255,27084,-21435,
-21336,-8327,53659,55663,-43104,59919,54428,-3945,22093,54710,
16589,47065,17280,-40991,52758,11673,44595,22050,-55555,27245,
-16558,28963,-19838,-61798,15258,-14795,52811,23474,3413,29985,
22713,57518,42424,54378,-39269,-43251,34191,-17935,-31382,-29837,
-44729,32671,-64897,-64598,64374,34561,10210,-10886,-11493,46953,
57755,3500,-50623,19267,11736,5003,-56625,-19057,-44660,11409,
-16637,-8719,40793,45653,14349,12637,29824,31440,-38550,6256,
-60288,55473,-62306,21308,54265,34330,-45618,13883,62821,-25562,
-12615,-12903,-8617,23059,27413,24440,18203,-50956,-23248,25593,
-39788,-5891,21872,29408,20194,32384,-26239,21909,34567,-16279,
-25702,8853,3774,-51339,57661,-36471,-10482,-5157,11248,22749,
2914,2370,-31406,-27163,-3792,58373,-41800,-42365,3863,40758,
-23332,-46231,-13350,39955,-33794,21632,-48986,-56242,19492,38002,
-28193,22949,-48656,56924,60281,27551,-29909,29144,7705,-30943,
10172,45814,39837,-4614,8692,44283,8401,56496,-42123,62530,
-63473,-16824,13893,15915,-31482,22913,614,54153,-59896,-29823,
17345,46176,-39150,-6068,44708,-27850,21296,25635,12958,-16017,
11396,51561,-15370,-46904,-35940,-8707,16049,-36292,-51252,-48112,
-24518,-57612,40670,50607,38534,-64386,-27925,-31042,-18099,64257,
41205,-44634,-40192,-54978,51816,3342,63740,-23802,36951,33030,
-9398,-16959,-14538,53617,-3751,-55371,-33183,8372,54905,49049,
31360,-36806,51457,57204,63150,-56335,2907,-33306,-55526,3759,
-25131,-46236,-43166,-5111,7534,-54340,40163,-25857,-58838,14841,
30513,-17220,-24675,15009,20880,-28758,5868,47397,32890,41299,
-19649,36768,-57162,-29471,34322,-37495,-46207,45088,18382,-23873,
-26766,6452,37035,33051,56039,-44757,-22651,-56002,-26094,-51450,
14521,-21230,4258,34087,13819,-57999,52805,2220,51882,-53764,
-2050,-51748,-43471,30847,-48805,-20342,-11830,54062,-5453,3434,
43198,51758,62673,-2103,42226,-25549,-35410,40138,-7196,-62522,
54864,57838,9068,-7890,31694,-4647,-41125,-27711,36804,-657,
55722,42233,45167,-57727,-29913,10536,-59442,16738,58152,-58530,
-28189,31551,-44123,20779,-2808,-12610,-62245,36763,-64048,-27728,
1202,30676,-41485,-38773,38587,7367,52724,63409,59348,39512,
-33668,45461,22144,12628,44747,-13230,29100,-47577,-59286,-21556,
35607,-41163,42147,29720,47174,20761,47275,43713,-50991,-43152,
9450,36593,34983,62682,-64225,47186,56169,-3882,26890,58609,
62834,-17687,-32927,11567,54103,-16330,-26917,-92,47451,60435,
11830,-22770,-32975,-17022,15313,37448,36821,-13372,933,-15308,
-46067,-8707,43642,-59890,48145,46250,-59308,10428,43220,-27719,
-21687,-61812,-1573,-24129,53862,-21757,-43308,-64940,8855,-26118,
-25601,-34305,24947,32236,15476,-5511,-53042,55739,10286,48594,
-6205,-46565,31317,59310,-50787,52712,31230,50367,33478,15995,
-3998,61014,57764,-16034,51985,-11943,-37002,-27598,-10475,46286,
58207,51124,-4544,41377,63171,-45660,-63379,48562,49510,-38839,
7873,51568,36393,24196,-16146,45576,28779,-60923,-25317,1703,
-29194,64872,-44096,-59944,3648,-32483,53436,18726,-19429,37198,
31016,7528,27850,-47250,-55828,46814,52867,57074,-54285,-20956,
42967,-61709,19125,56740,52604,-49929,-19586,62631,33479,-16538,
56639,35015,-28360,-3106,-40954,-986,-39252,-18099,-29758,25698,
38110,46689,37873,-48858,-11201,-54778,53620,-16604,40799,25034,
-21246,60896,18536,40493,-33898,3846,43232,-39875,19087,32653,
8583,34290,17763,7822,-32961,-64962,-22112,55965,7536,45909,
23874,-34611,48583,-15517,11595,44921,42979,6355,56081,-50813,
56060,-45967,-21979,-18964,38832,-54476,-57330,55447,10281,46389,
58150,37644,6950,-21786,-49809,-3437,-2645,-64864,39908,35673,
40595,64932,-50328,10297,-9324,13879,-23476,36782,-34854,47170,
-17320,42545,-60475,-35662,-8413,-62193,-3017,-47938,-30247,-53561,
55266,-53386,-43465,13543,47912,52340,-11640,-55181,-49596,-20325,
-59981,-2259,-20156,25147,-36811,40672,-3052,-21862,16898,-11660,
36373,-4549,-34613,10331,449,-20366,-46675,56426,39651,40309,
-4881,37028,-5627,-49275,-51844,-24642,26269,-24743,-58097,-63363,
-23948,-57117,-62530,-42080,5631,48371,2077,-11167,63308,6412,
3088,57606,-10044,-47022,-7595,27072,2902,-33557,-54602,3996,
-6616,-14749,59986,-20592,-41367,44831,-44532,-49367,7533,-56000,
48204,-35951,-57551,-38058,39566,45382,-59884,32623,50809,-57795,
61474,-56518,31427,32333,36316,18553,55540,-22312,-10021,-53000,
3227,3780,-17945,-49792,-31118,-46784,58739,-7107,41224,-49025,
13257,45430,-6469,-64234,12536,-25487,-47920,-64936,-28933,-11723,
33398,-22739,35758,1806,-3825,-55342,-17508,-53672,6960,17521,
-33604,-33724,57801,-61247,-25136,-14990,-23655,-982,62229,-44167,
-7930,-49769,54557,-21200,-40,26257,-38206,26286,64550,-54138,
-55002,25395,32836,27687,61645,52213,-49404,16231,9499,-61161,
26033,-9966,41711,58990,-43543,-30299,60070,34837,-44829,-61656,
-51725,-20931,9233,-10925,4855,-9826,61356,52665,21084,-55406,
-32783,-19443,58895,-3165,63926,-46872,10459,35740,1307,57634,
13603,56348,468,30333,-35120,22018,-44605,595,-78,11778,
-63776,-14839,61711,55831,-39578,-39189,-12790,-4352,62152,-5406,
-53226,44510,-37390,12980,-28549,-17338,-549,-22910,-42572,18788,
-58632,39240,-15480,-40257,1700,23317,-1551,-54279,-49835,51617,
-12559,47247,37728,-29603,-47837,41559,53068,-49571,21834,-9761,
5050,-62633,-45631,-42240,56651,2162,50974,-48916,-29357,38476,
-35437,20367,-37823,-37701,-45682,-41741,-6490,41686,49983,-22028,
-58693,3750,-14321,62497,12603,51208,-20677,-63487,51653,28532,
-911,44912,-46936,-40706,-1804,29786,-32763,40899,33746,25005,
14464,-22949,-32681,4848,-2501,-2884,27125,8088,-33948,-61446,
24646,61108,-60758,9276,12331,-9835,-3906,27428,-57169,42626,
-15321,9956,6475,-38236,32205,9142,-36754,-9963,49441,37365,
-8276,-53321,-10428,32516,32598,-13583,41346,33519,39586,-22983,
60909,-40103,35994,-15217,19578,14731,45631,-1371,28595,58858,
28388,-60396,-58500,-59776,53811,41445,13211,-6912,27994,-39875,
18207,58802,-59844,42466,-5165,37333,-54076,-62712,-50189,-53575,
-19574,-1239,-5966,41796,-33685,7845,-62349,-36360,-54539,-31904,
27252,57747,-7917,62545,4415,-20582,-30790,-9420,-45365,52959,
-44051,7843,-13795,46512,-29848,53412,-64191,34424,-36628,23525,
44979,-59278,-6557,46945,-35899,15972,-28646,3647,-13059,-20327,
-62030,-27489,32127,-44968,3416,13068,-63949,-8028,-19906,25766,
43226,5400,25703,-33414,47162,-13656,-39689,-40473,60740,18952,
28526,20509,14277,-51844,31341,25130,33838,20291,-55386,-50459,
-52734,11653,59350,39138,24291,-21166,-37225,-62539,30710,61277,
19209,58160,32245,14543,35952,-46136,24066,45056,6276,44175,
31592,-33647,45149,-18551,-40566,23498,-3461,-23319,-29976,21682,
-2595,54796,23756,-20627,-25043,-63679,-15596,-40975,-44277,28397,
-9510,-4235,26322,33180,5577,13861,-58619,-59300,-38855,-39010,
49004,4059,-35357,4512,-15159,9082,51619,-16340,26649,-43031,
-17073,52566,40688,-57387,52010,1194,16842,-16590,18696,4636,
32897,25550,-54848,57736,-25212,-43678,-58751,-42588,-60654,31379,
45639,-29866,9600,8581,-8942,-26897,-59752,-12519,-48684,44063,
12768,-27554,8726,-54331,-54459,-57280,31287,64357,53874,8231,
-7583,-30098,-55608,-51800,44939,12625,11109,43661,-57997,48480,
-1793,5988,19763,43519,-28156,-12310,-6944,28651,-19744,11809,
-61585,-18904,-8764,9250,50165,18941,-15716,-62892,21982,9050,
15274,-37550,-59632,-33072,-42272,-26324,12152,-32804,64214,13567,
61088,22015,-64918,-9706,-53724,28429,23443,-31923,45433,25494,
-61264,-62393,-9898,46516,58280,-50222,42505,-47300,-24332,-24888,
34504,-34818,-12227,-25343,44640,32276,45410,-32844,-29089,54381,
58442,21718,31515,-19011,7833,30652,-4654,-5172,44641,2092,
-62991,-31049,3590,-55202,-209,-1133,30438,42043,-46768,40629,
-33982,-49312,-28385,44168,63368,27320,52799,-25544,16773,-20658,
44712,-62444,7916,-20285,-6158,53654,-57080,-8978,-21968,-57702,
42763,8194,12096,44790,9549,59744,11664,-52024,-6511,-12696,
58141,-51233,15819,-16696,-25038,-39474,32025,-5682,34393,-34159,
12360,-23191,42814,-24858,17527,-49621,33740,-48062,52272,-62023,
-59632,25838,39465,-46259,-33459,53394,634,54379,37890,23779,
-27579,16536,35861,14173,-13594,-31441,6160,51153,-30925,37516,
-12339,-42871,-30243,25417,12484,-21821,-28523,57859,-27274,-47632,
34932,9909,53215,-44774,-18391,-2102,-60307,51675,44827,57249,
1071,17613,-41221,64726,-26006,27653,15741,63165,8112,-36946,
-39982,59321,-38977,-61919,-35295,-38757,-10944,-46563,-55161,38119,
3554,48383,-32304,24190,-35073,43267,-58905,-56795,-9014,27727,
-162,-48936,41175,-28983,-21522,54619,63707,-57862,-63529,32855,
64608,-8129,62602,-56475,-5073,62626,43799,63143,-37968,415,
26174,27573,35413,-43850,-38968,42043,29065,-50491,25219,-41735,
-12360,64404,-26262,20608,14104,22691,-11954,54199,27508,-18207,
28265,-56246,63083,39839,-21413,-61470,10113,3523,-24792,-54907,
-50795,-47187,22792,-30881,-8332,-31610,63559,42107,320,59909,
41627,7170,8931,29587,33858,-14786,29380,-60483,54549,-55912,
-61023,-40508,-56660,-13515,-38999,327,-4531,33730,26359,-21517,
-15220,41659,9291,-60535,63946,61851,31382,-16264,41088,-8640,
-33345,-58668,-60113,-51401,-64093,-45718,14523,24441,55455,-25285,
27854,14484,-55155,-61933,-15968,53533,11111,53423,33249,-59217,
39106,-35942,-39941,-16375,-30586,-59595,-17849,9564,-21919,16940,
-62731,-64075,282,41236,-21762,56308,-52314,-13056,-40301,-24154,
-19507,-20327,-48451,-19402,17006,35730,-23472,-54082,47606,47532,
14760,-59249,11874,-25616,53856,-51864,-53014,-46656,52132,-60613,
50636,56517,44427,-13526,-26693,8753,39451,-22657,-38469,-52526,
58539,3539,-30582,49778,-1284,-30555,54028,8484,-2044,39670,
4762,-2006,49851,-29528,-23376,-28325,1891,-17526,-53845,33212,
-24717,58946,24841,53367,44663,59077,-38478,17600,-9947,-28375,
-63715,11087,46751,38853,-26182,33504,33089,-6220,21807,-38498,
-57878,59878,8027,-4082,36630,31058,-42881,-33906,59233,8076,
25005,-7017,8778,-12331,-11713,42729,9199,-20985,39562,-64473,
-36327,62204,46378,48169,-40643,-23586,884,-47333,32148,7126,
-53133,-32639,33208,12262,61381,-56102,-32791,-11981,-19195,4040,
51683,-16038,-19818,-38277,58586,2170,38749,-51541,18485,-18013,
5642,52587,14509,31433,58380,-12955,-29475,-62712,-34426,9186,
28450,46074,-19821,-17748,-32343,27717,-1581,56425,57767,9416,
29300,-48241,-48278,-15585,-54091,15204,-34468,51397,-49819,-11155,
7134,25128,60517,3351,11492,11397,-38133,31946,19252,26580,
34802,-974,31254,23152,5407,-50043,-1690,-57688,-16952,-497,
-56325,51255,52093,25740,22755,-54513,-26618,-6613,-11023,2101,
-35747,-42829,59970,-7393,-976,17266,59367,-6112,45370,53145,
-43525,31808,-9928,-32062,28245,54025,-39165,-52360,-48675,-20338,
-42033,-33037,-21648,-56437,-63696,-59408,22286,-53864,11162,27295,
62723,18031,-12882,-44671,53682,-963,295,40443,27094,38795,
-64865,-25810,-39977,11171,-64570,27167,-12500,-45000,29652,52836,
